,Risk,Latitude,Longitude
74509,Risk 2 (Medium),41.87837198057425,-87.62537328015898
74513,Risk 2 (Medium),41.881822493770215,-87.63543657102741
74516,Risk 2 (Medium),41.87971889634663,-87.62628114547579
74527,Risk 2 (Medium),41.88107056355697,-87.68523086041826
74530,Risk 2 (Medium),41.90927456671192,-87.76518778496151
74533,Risk 2 (Medium),41.92873269456906,-87.64251051720781
74542,Risk 2 (Medium),41.882161188993614,-87.62771793681749
74545,Risk 2 (Medium),41.911013148744175,-87.63801771166591
74546,Risk 2 (Medium),41.96922338495372,-87.70835313232597
74554,Risk 2 (Medium),41.90216857499284,-87.71667629577051
74556,Risk 2 (Medium),41.83109008041188,-87.61364086171423
74557,Risk 2 (Medium),41.90988086805636,-87.73515820036944
74560,Risk 2 (Medium),41.90885672611968,-87.63837516274899
74561,Risk 2 (Medium),41.928585159058045,-87.64242391270672
74562,Risk 2 (Medium),41.749750200765305,-87.71732701063816
74563,Risk 2 (Medium),41.902239418965756,-87.7665751971663
74567,Risk 2 (Medium),41.84432968882328,-87.7271043384399
74571,Risk 2 (Medium),41.87853127835361,-87.63942745962717
74572,Risk 2 (Medium),41.90579384033892,-87.72625113707164
74573,Risk 2 (Medium),41.736759925543325,-87.58884170140198
74580,Risk 2 (Medium),41.879616268017394,-87.63976452343368
74598,Risk 2 (Medium),41.93089693861551,-87.65659815100933
74604,Risk 2 (Medium),41.88091463561688,-87.70143860198863
74607,Risk 2 (Medium),41.89754225054248,-87.62836994336708
74608,Risk 2 (Medium),41.88585599581413,-87.6294217392213
74611,Risk 2 (Medium),41.89209413686178,-87.61156988394657
74615,Risk 2 (Medium),41.75160322593156,-87.58656542528963
74622,Risk 2 (Medium),41.87739693703613,-87.62751493171093
74623,Risk 2 (Medium),41.87767513582258,-87.63970129221609
74624,Risk 2 (Medium),41.916184542777216,-87.67021938757723
74632,Risk 2 (Medium),41.976216924934604,-87.67413820381893
74633,Risk 2 (Medium),41.7325045796234,-87.58570048118187
74636,Risk 2 (Medium),41.90153198270401,-87.63152606805158
74638,Risk 2 (Medium),41.92136586183712,-87.6729207810977
74639,Risk 2 (Medium),41.876237161140736,-87.70093101952185
74640,Risk 2 (Medium),41.93397980457326,-87.64601179219122
74646,Risk 2 (Medium),41.89756459915521,-87.7044589821482
74654,Risk 2 (Medium),41.8743270495379,-87.62935647953225
74657,Risk 2 (Medium),41.76032434739425,-87.55673627353556
74658,Risk 2 (Medium),41.9017355868964,-87.63006791899414
74662,Risk 2 (Medium),41.93947529683679,-87.7022981998712
74674,Risk 2 (Medium),41.88138628442378,-87.63071954393341
74677,Risk 2 (Medium),41.89223372222435,-87.6406157447626
74678,Risk 2 (Medium),41.876855139603904,-87.6415440740816
74679,Risk 2 (Medium),41.918379546097775,-87.64866434854011
74681,Risk 2 (Medium),41.733414177776005,-87.5511915029668
74682,Risk 2 (Medium),41.74989207889408,-87.70784530809324
74690,Risk 2 (Medium),41.84446768480461,-87.71671532542946
74691,Risk 2 (Medium),41.924734527799004,-87.71525002505764
74694,Risk 2 (Medium),41.91057807884066,-87.63842811136641
74705,Risk 2 (Medium),41.84905549563665,-87.63178333329273
74721,Risk 2 (Medium),41.69167416188979,-87.70115135661909
74733,Risk 2 (Medium),41.9722135569909,-87.65960910010729
74735,Risk 2 (Medium),41.95447294997719,-87.66358644372856
74741,Risk 2 (Medium),41.9534209071039,-87.73799690512112
74745,Risk 2 (Medium),41.96099494638974,-87.71505149141302
74748,Risk 2 (Medium),41.87856015362371,-87.63652387205532
74757,Risk 2 (Medium),41.909156995944656,-87.77452778151749
74758,Risk 2 (Medium),41.884623784635856,-87.62047604442976
74761,Risk 2 (Medium),41.8880742810662,-87.6349552029274
74763,Risk 2 (Medium),41.80947737172954,-87.6175885395433
74765,Risk 2 (Medium),41.766031693741105,-87.56954995915552
74776,Risk 2 (Medium),41.93939980492018,-87.68347009807069
74777,Risk 2 (Medium),41.85883396834164,-87.71786718629976
74779,Risk 2 (Medium),41.89563205215754,-87.68698686760614
74784,Risk 2 (Medium),41.90935581505709,-87.7585584590136
74790,Risk 2 (Medium),41.885837687698256,-87.62591897202392
74793,Risk 2 (Medium),41.891819111189626,-87.70629658310831
74795,Risk 2 (Medium),41.96838519590817,-87.72499308569574
74799,Risk 2 (Medium),41.937346136201676,-87.80687335235086
74800,Risk 2 (Medium),41.88311522138485,-87.62517250873418
74804,Risk 2 (Medium),41.96835475685038,-87.72781332599324
74808,Risk 2 (Medium),41.89096143449703,-87.65842176800524
74813,Risk 2 (Medium),41.72235444829322,-87.57577806414749
74817,Risk 2 (Medium),41.898079920503314,-87.6239457056618
74823,Risk 2 (Medium),41.97693688769671,-87.76907431197014
74830,Risk 2 (Medium),41.8717298990094,-87.6259754174694
74831,Risk 2 (Medium),41.86644737169736,-87.71149958681403
74833,Risk 2 (Medium),41.925519099099496,-87.64907013845293
74838,Risk 2 (Medium),41.923656188664644,-87.80182185416727
74839,Risk 2 (Medium),41.85604811962792,-87.62795664290655
74842,Risk 2 (Medium),41.85883396834164,-87.71786718629976
74843,Risk 2 (Medium),41.77871036687314,-87.72750140410614
74845,Risk 2 (Medium),41.73661396743665,-87.61444973049696
74851,Risk 2 (Medium),41.97316129991666,-87.65783317955584
74853,Risk 2 (Medium),41.78409362252878,-87.59044512289783
74854,Risk 2 (Medium),41.89579651244164,-87.67732279971978
74860,Risk 2 (Medium),41.84855901864004,-87.72453224422884
74861,Risk 2 (Medium),41.99964586915297,-87.66053367441967
74872,Risk 2 (Medium),41.93503300287068,-87.64437894773916
74873,Risk 2 (Medium),41.83747555951324,-87.64611627275009
74876,Risk 2 (Medium),41.89589815739559,-87.62077291309296
74877,Risk 2 (Medium),41.76278384194664,-87.68333690607514
74884,Risk 2 (Medium),41.97612112189385,-87.68930731555461
74888,Risk 2 (Medium),41.79152142985981,-87.59950056588146
74897,Risk 2 (Medium),41.960882513674356,-87.7276792419795
74899,Risk 2 (Medium),41.789423468509305,-87.60005953245
74903,Risk 2 (Medium),41.89765153775095,-87.62672895599907
74919,Risk 2 (Medium),41.789758046806476,-87.5978900868455
74920,Risk 2 (Medium),41.840814131218316,-87.70478142929926
74924,Risk 2 (Medium),41.99766952286052,-87.69970642324591
74937,Risk 2 (Medium),41.84995400192252,-87.632094195591
74944,Risk 2 (Medium),41.91838769308261,-87.65971396615745
74947,Risk 2 (Medium),41.85883396834164,-87.71786718629976
74948,Risk 2 (Medium),41.953024750753286,-87.78668323766634
74953,Risk 2 (Medium),41.81151965504462,-87.66490013699362
74954,Risk 2 (Medium),41.877791648104406,-87.63652434443534
74957,Risk 2 (Medium),41.89615078732557,-87.65579995878325
74966,Risk 2 (Medium),41.90625887086,-87.72635347636164
74974,Risk 2 (Medium),41.953942371689465,-87.68581019750351
74979,Risk 2 (Medium),41.90579384033892,-87.72625113707164
74981,Risk 2 (Medium),41.851726994730136,-87.67352526774296
74989,Risk 2 (Medium),41.8880742810662,-87.6349552029274
74990,Risk 2 (Medium),41.90216857499284,-87.71667629577051
74993,Risk 2 (Medium),41.85376588735061,-87.69536059861551
74994,Risk 2 (Medium),41.946429559095655,-87.71443723839212
75001,Risk 2 (Medium),41.87853127835361,-87.63942745962717
75002,Risk 2 (Medium),41.86481081595784,-87.64699485941387
75009,Risk 2 (Medium),41.84561065453665,-87.63361295661946
75013,Risk 2 (Medium),41.86601714861247,-87.72831529648006
75016,Risk 2 (Medium),41.73638004558818,-87.62750921902565
75019,Risk 2 (Medium),41.89094094642818,-87.63032433916605
75021,Risk 2 (Medium),41.879399079856356,-87.62655910577415
75031,Risk 2 (Medium),41.90116002680116,-87.66757975077441
75033,Risk 2 (Medium),41.92494200350331,-87.68749640204432
75036,Risk 2 (Medium),41.9400469096621,-87.65239335601744
75037,Risk 2 (Medium),41.7202818822649,-87.68189669773218
75040,Risk 2 (Medium),41.86626840603249,-87.72611132529677
75043,Risk 2 (Medium),41.879568727752414,-87.6309711130592
75044,Risk 2 (Medium),41.89754672513133,-87.62428018684379
75045,Risk 2 (Medium),41.99766952286052,-87.69970642324591
75046,Risk 2 (Medium),41.90972882130981,-87.74663995182915
75053,Risk 2 (Medium),41.7325045796234,-87.58570048118187
75056,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75063,Risk 2 (Medium),41.89620681864065,-87.6657433752545
75066,Risk 2 (Medium),41.91702447081299,-87.72905885077196
75068,Risk 2 (Medium),41.88502700349459,-87.62807020628055
75076,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75078,Risk 2 (Medium),41.775116565908775,-87.68338583887078
75087,Risk 2 (Medium),41.895019202356075,-87.75811787579657
75094,Risk 2 (Medium),41.88683151231689,-87.62655608493642
75097,Risk 2 (Medium),41.81097968500936,-87.66974853282517
75102,Risk 2 (Medium),41.91690825890332,-87.73871647422581
75106,Risk 2 (Medium),41.88863332889772,-87.63236252748243
75109,Risk 2 (Medium),41.859049136795655,-87.66031304943998
75119,Risk 2 (Medium),41.84432968882328,-87.7271043384399
75122,Risk 2 (Medium),41.864750024522216,-87.64699276962497
75127,Risk 2 (Medium),41.86939893635288,-87.66483430077446
75128,Risk 2 (Medium),41.880023521644894,-87.6409885748007
75130,Risk 2 (Medium),41.86958371785205,-87.65325852479263
75137,Risk 2 (Medium),41.68927882135494,-87.62115618968048
75141,Risk 2 (Medium),41.87961221387046,-87.62678577886467
75145,Risk 2 (Medium),41.934155073209475,-87.6435615899184
75149,Risk 2 (Medium),41.916184542777216,-87.67021938757723
75150,Risk 2 (Medium),41.84905549563665,-87.63178333329273
75152,Risk 2 (Medium),41.89556635438464,-87.71674269615782
75154,Risk 2 (Medium),41.925437643817936,-87.70171444708002
75163,Risk 2 (Medium),41.91515826039369,-87.7644691324168
75165,Risk 2 (Medium),41.83948899711668,-87.64646085648725
75166,Risk 2 (Medium),41.85049016185051,-87.70536206979284
75167,Risk 2 (Medium),41.92189699908295,-87.64401334594686
75169,Risk 2 (Medium),41.976216924934604,-87.67413820381893
75173,Risk 2 (Medium),41.90946997358203,-87.74966585106277
75176,Risk 2 (Medium),41.88418750712781,-87.64111966683218
75177,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75182,Risk 2 (Medium),41.733414177776005,-87.5511915029668
75194,Risk 2 (Medium),41.91276950189482,-87.7363483567106
75198,Risk 2 (Medium),41.88459084697665,-87.62923601171076
75200,Risk 2 (Medium),41.903806014540685,-87.6305811311762
75211,Risk 2 (Medium),41.947447204485066,-87.64405033502861
75212,Risk 2 (Medium),41.90862124834587,-87.68458775123112
75214,Risk 2 (Medium),41.851589882578935,-87.7294540133583
75216,Risk 2 (Medium),41.95767394882849,-87.68138944682875
75229,Risk 2 (Medium),41.8952609502373,-87.72574429245381
75232,Risk 2 (Medium),41.72788019121327,-87.5510612280602
75235,Risk 2 (Medium),41.91519734471158,-87.72664923023295
75236,Risk 2 (Medium),41.923781796670475,-87.78625367443286
75238,Risk 2 (Medium),41.73702370117447,-87.6046865329376
75239,Risk 2 (Medium),41.89756459915521,-87.7044589821482
75241,Risk 2 (Medium),41.84446768480461,-87.71671532542946
75247,Risk 2 (Medium),41.99821714564664,-87.68975169767252
75249,Risk 2 (Medium),41.924734527799004,-87.71525002505764
75250,Risk 2 (Medium),41.954854381935924,-87.67907595717729
75260,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75269,Risk 2 (Medium),41.96835475685038,-87.72781332599324
75272,Risk 2 (Medium),41.684412788734654,-87.68107104927236
75276,Risk 2 (Medium),41.968111786580884,-87.72986788251534
75279,Risk 2 (Medium),41.92435237920002,-87.74608614083765
75281,Risk 2 (Medium),41.70268582664085,-87.55974770717656
75284,Risk 2 (Medium),41.909406765087965,-87.77217744986154
75288,Risk 2 (Medium),41.87448116568133,-87.62935653990546
75292,Risk 2 (Medium),41.85765807070628,-87.66781976248548
75295,Risk 2 (Medium),41.88070990918538,-87.7363610783362
75296,Risk 2 (Medium),41.890828500916854,-87.62788986939844
75300,Risk 2 (Medium),41.76561061241392,-87.61469700301296
75301,Risk 2 (Medium),41.864750024522216,-87.64699276962497
75306,Risk 2 (Medium),41.902222995753284,-87.76768777794882
75307,Risk 2 (Medium),41.83078218057412,-87.62679017621961
75311,Risk 2 (Medium),41.87695337721959,-87.64706346453356
75313,Risk 2 (Medium),41.924191539271604,-87.75807168250051
75314,Risk 2 (Medium),41.96579167221749,-87.68867076537487
75319,Risk 2 (Medium),41.88044719736798,-87.75775504634846
75322,Risk 2 (Medium),41.909422951716145,-87.77073264988142
75323,Risk 2 (Medium),41.93317720763094,-87.65936357447278
75326,Risk 2 (Medium),41.83747555951324,-87.64611627275009
75328,Risk 2 (Medium),41.79439796089136,-87.64530952546774
75329,Risk 2 (Medium),41.880330453312716,-87.74978951712637
75333,Risk 2 (Medium),41.75102250298947,-87.62698029363656
75336,Risk 2 (Medium),41.83118341297423,-87.62017889397112
75338,Risk 2 (Medium),41.90862124834587,-87.68458775123112
75342,Risk 2 (Medium),41.880023521644894,-87.6409885748007
75343,Risk 2 (Medium),41.860039098769775,-87.72484229344634
75345,Risk 2 (Medium),41.880317711527326,-87.75074635547804
75348,Risk 2 (Medium),41.83118069820646,-87.62049094093712
75349,Risk 2 (Medium),41.924258959205396,-87.73626905321629
75351,Risk 2 (Medium),41.96846702189828,-87.69322013455337
75354,Risk 2 (Medium),41.90948083015722,-87.76641097037502
75355,Risk 2 (Medium),41.91463435904626,-87.67160356537715
75357,Risk 2 (Medium),41.923656188664644,-87.80182185416727
75362,Risk 2 (Medium),41.84637296963218,-87.71377080825256
75367,Risk 2 (Medium),41.88452546095621,-87.63721639247488
75369,Risk 2 (Medium),41.885109501075384,-87.6246294647287
75370,Risk 2 (Medium),41.873324341718224,-87.62902170438788
75376,Risk 2 (Medium),41.96529722731442,-87.672757234943
75379,Risk 2 (Medium),41.90483115028203,-87.63502774510842
75384,Risk 2 (Medium),41.88197704758362,-87.63887583987513
75387,Risk 2 (Medium),41.87987261425607,-87.72551692436804
75390,Risk 2 (Medium),41.902239418965756,-87.7665751971663
75395,Risk 2 (Medium),41.96858209672639,-87.70643419710665
75396,Risk 2 (Medium),41.97316129991666,-87.65783317955584
75403,Risk 2 (Medium),41.924892803987134,-87.64819839725858
75405,Risk 2 (Medium),41.92198992591928,-87.78370990283081
75415,Risk 2 (Medium),41.90189762933956,-87.77471061363936
75428,Risk 2 (Medium),41.801786842810614,-87.72355455269387
75429,Risk 2 (Medium),41.859049136795655,-87.66031304943998
75436,Risk 2 (Medium),41.91126962078246,-87.63516784482191
75437,Risk 2 (Medium),41.92424344406609,-87.7542669690762
75443,Risk 2 (Medium),41.90921042119885,-87.77015829593564
75451,Risk 2 (Medium),41.85192841685362,-87.68472649164053
75452,Risk 2 (Medium),41.754660124393745,-87.7413847586052
75455,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75458,Risk 2 (Medium),41.754660124393745,-87.7413847586052
75472,Risk 2 (Medium),41.910729292099305,-87.65315262189527
75474,Risk 2 (Medium),41.85883396834164,-87.71786718629976
75506,Risk 2 (Medium),41.8798749138472,-87.7252903599048
75509,Risk 2 (Medium),41.84937722810732,-87.65847731791494
75510,Risk 2 (Medium),41.96833532113604,-87.70886984436869
75512,Risk 2 (Medium),41.81151965504462,-87.66490013699362
75513,Risk 2 (Medium),41.89168851736832,-87.6243071781258
75515,Risk 2 (Medium),41.89347535770077,-87.62257467357841
75518,Risk 2 (Medium),41.694843442117794,-87.65351509376781
75520,Risk 2 (Medium),41.93988699458274,-87.64424769774926
75521,Risk 2 (Medium),41.880557025143204,-87.63713177610846
75526,Risk 2 (Medium),41.880330453312716,-87.74978951712637
75531,Risk 2 (Medium),41.96785571643644,-87.71349722293819
75534,Risk 2 (Medium),41.924290082482216,-87.73381780616516
75536,Risk 2 (Medium),41.87352016759248,-87.71063936830366
75540,Risk 2 (Medium),41.85200736638126,-87.69586996792829
75545,Risk 2 (Medium),41.94309688251642,-87.67942900087363
75547,Risk 2 (Medium),41.924054402964686,-87.75203277226841
75550,Risk 2 (Medium),41.88298731776042,-87.65014022876997
75551,Risk 2 (Medium),41.851726994730136,-87.67352526774296
75553,Risk 2 (Medium),41.94330913452692,-87.67997511525247
75555,Risk 2 (Medium),41.84995400192252,-87.632094195591
75572,Risk 2 (Medium),41.87340464534467,-87.7203996282974
75583,Risk 2 (Medium),41.877999051113726,-87.63468561722485
75584,Risk 2 (Medium),42.01199857787398,-87.70770274569685
75587,Risk 2 (Medium),41.72235444829322,-87.57577806414749
75595,Risk 2 (Medium),41.77871036687314,-87.72750140410614
75598,Risk 2 (Medium),41.8295438842381,-87.68028914447093
75604,Risk 2 (Medium),41.96548980104739,-87.65907220826394
75610,Risk 2 (Medium),41.94065332005356,-87.64427125739937
75619,Risk 2 (Medium),41.953942371689465,-87.68581019750351
75635,Risk 2 (Medium),41.88536782145962,-87.62244720125689
75636,Risk 2 (Medium),41.895019202356075,-87.75811787579657
75651,Risk 2 (Medium),41.9465389829682,-87.7020848861415
75657,Risk 2 (Medium),41.86627726994009,-87.63936045226204
75660,Risk 2 (Medium),41.96549905070616,-87.65824706819338
75664,Risk 2 (Medium),41.891590741083505,-87.62586713724458
75672,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75675,Risk 2 (Medium),41.739153663971706,-87.5858434500227
75683,Risk 2 (Medium),41.766031693741105,-87.56954995915552
75685,Risk 2 (Medium),41.86888971111206,-87.63909892808796
75687,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75690,Risk 2 (Medium),41.96579167221749,-87.68867076537487
75696,Risk 2 (Medium),41.916085623271975,-87.80553599333763
75700,Risk 2 (Medium),41.92316234375515,-87.64578239312513
75701,Risk 2 (Medium),41.785732807652394,-87.73843832268578
75702,Risk 2 (Medium),41.90201943180487,-87.69671000491572
75705,Risk 2 (Medium),41.86943095320171,-87.66281806834351
75709,Risk 2 (Medium),41.90281332978524,-87.69712881362463
75711,Risk 2 (Medium),41.74314889790767,-87.66574596649906
75712,Risk 2 (Medium),41.88070990918538,-87.7363610783362
75714,Risk 2 (Medium),41.80134253195855,-87.67456958109301
75717,Risk 2 (Medium),41.88199433820508,-87.6397586848809
75720,Risk 2 (Medium),41.9211783836129,-87.66357938528952
75722,Risk 2 (Medium),41.80353157201608,-87.66741489595086
75723,Risk 2 (Medium),41.90680106034493,-87.69432633489235
75734,Risk 2 (Medium),41.923781796670475,-87.78625367443286
75744,Risk 2 (Medium),41.78281620342922,-87.68388599458231
75745,Risk 2 (Medium),41.92089527941537,-87.71213410245794
75761,Risk 2 (Medium),41.96549258637949,-87.65879159526399
75769,Risk 2 (Medium),41.88064565374098,-87.72337093987873
75772,Risk 2 (Medium),41.88044719736798,-87.75775504634846
75777,Risk 2 (Medium),41.99821714564664,-87.68975169767252
75781,Risk 2 (Medium),41.90452395740259,-87.66767409011774
75783,Risk 2 (Medium),42.00469264061083,-87.67303568688853
75786,Risk 2 (Medium),41.96846881958147,-87.71748860242933
75787,Risk 2 (Medium),41.87695337721959,-87.64706346453356
75788,Risk 2 (Medium),41.73756101683657,-87.71916759274954
75789,Risk 2 (Medium),41.93108692007928,-87.7718920553933
75803,Risk 2 (Medium),41.877592415263656,-87.64708622056456
75807,Risk 2 (Medium),41.73585223621957,-87.72094571100702
75808,Risk 2 (Medium),42.006851237570906,-87.69026060452782
75811,Risk 2 (Medium),41.902222995753284,-87.76768777794882
75819,Risk 2 (Medium),41.88460419998884,-87.62675948736667
75820,Risk 2 (Medium),41.90282236123571,-87.69599039701163
75822,Risk 2 (Medium),41.971280538143226,-87.69009066659956
75825,Risk 2 (Medium),41.937140196355784,-87.64822754792601
75829,Risk 2 (Medium),41.877914154979294,-87.64140539747255
75832,Risk 2 (Medium),41.961343816090064,-87.70085058896258
75835,Risk 2 (Medium),41.97780077031143,-87.6685037350446
75839,Risk 2 (Medium),41.9285627310716,-87.7857711640629
75847,Risk 2 (Medium),41.971466216668404,-87.69021462743629
75851,Risk 2 (Medium),41.70268582664085,-87.55974770717656
75855,Risk 2 (Medium),41.68529176021134,-87.61538511891474
75863,Risk 2 (Medium),41.79517413497671,-87.68392610964901
75864,Risk 2 (Medium),41.89148296872894,-87.74659826352844
75868,Risk 2 (Medium),41.88135886163692,-87.66524938888527
75891,Risk 2 (Medium),41.956094325173524,-87.66347696035288
75895,Risk 2 (Medium),41.92126173368335,-87.78003808849317
75897,Risk 2 (Medium),41.968957017619346,-87.67226987681263
75905,Risk 2 (Medium),41.883715075877426,-87.65106665042869
75907,Risk 2 (Medium),41.80186863276546,-87.62391427138505
75908,Risk 2 (Medium),41.77966465152965,-87.61425093609455
75909,Risk 2 (Medium),41.87826991907022,-87.62052861201128
75913,Risk 2 (Medium),41.92799528871574,-87.78575236468352
75914,Risk 2 (Medium),41.84438026740451,-87.70704591361515
75917,Risk 2 (Medium),41.75892231743733,-87.56287603913708
75920,Risk 2 (Medium),41.96858209672639,-87.70643419710665
75921,Risk 2 (Medium),41.961066289005046,-87.70932482887451
75922,Risk 2 (Medium),41.87826991907022,-87.62052861201128
75924,Risk 2 (Medium),41.97833437097476,-87.66819023693519
75927,Risk 2 (Medium),41.9612695269616,-87.71063122896196
75930,Risk 2 (Medium),41.92198992591928,-87.78370990283081
75944,Risk 2 (Medium),41.76561061241392,-87.61469700301296
75947,Risk 2 (Medium),41.87939279810978,-87.64162617690116
75953,Risk 2 (Medium),41.89600397472247,-87.66470128062727
75957,Risk 2 (Medium),41.75034206159885,-87.67300239087366
75959,Risk 2 (Medium),41.881737516211686,-87.64180802510309
75962,Risk 2 (Medium),41.740515143209144,-87.72147836324686
75968,Risk 2 (Medium),41.97591289899353,-87.6924941746632
75971,Risk 2 (Medium),41.93602793813531,-87.76626204640749
75973,Risk 2 (Medium),41.763022365316885,-87.58639016189062
75975,Risk 2 (Medium),41.68927882135494,-87.62115618968048
75984,Risk 2 (Medium),41.91702447081299,-87.72905885077196
75989,Risk 2 (Medium),41.94632229643331,-87.64960234672562
75997,Risk 2 (Medium),41.830125066404634,-87.66570582219244
76000,Risk 2 (Medium),41.69089671403103,-87.62158657272903
76007,Risk 2 (Medium),41.93107534979279,-87.78736662109493
76012,Risk 2 (Medium),41.84038414735,-87.72702717733995
76017,Risk 2 (Medium),41.824860624541934,-87.6700230191998
76018,Risk 2 (Medium),41.94389773524772,-87.67177189115944
76022,Risk 2 (Medium),41.79919549590696,-87.70386635809794
76023,Risk 2 (Medium),41.75820844474927,-87.62008844011586
76024,Risk 2 (Medium),41.944881073845465,-87.71280508875887
76032,Risk 2 (Medium),41.96709943030305,-87.67928634668787
76033,Risk 2 (Medium),41.95445545298766,-87.66491710805781
76038,Risk 2 (Medium),41.966962011740286,-87.67928153006676
76041,Risk 2 (Medium),41.975691455170995,-87.6889952971199
76042,Risk 2 (Medium),41.94330913452692,-87.67997511525247
76049,Risk 2 (Medium),41.90338253745453,-87.67203153194586
76051,Risk 2 (Medium),41.968957017619346,-87.67226987681263
76055,Risk 2 (Medium),41.884511813325,-87.64776051854923
76056,Risk 2 (Medium),41.96582746653935,-87.66670355627426
76069,Risk 2 (Medium),41.978799833537025,-87.66008349363459
76087,Risk 2 (Medium),41.751090653649996,-87.61001847700095
76088,Risk 2 (Medium),41.881835465909674,-87.63389738860116
76089,Risk 2 (Medium),41.795572249210956,-87.76251629432232
76090,Risk 2 (Medium),41.92268910988196,-87.64469333563137
76091,Risk 2 (Medium),42.00803722310377,-87.66489552129833
76092,Risk 2 (Medium),41.87837811238315,-87.74534775785295
76101,Risk 2 (Medium),41.89600397472247,-87.66470128062727
76107,Risk 2 (Medium),41.932578749794295,-87.71292791124117
76116,Risk 2 (Medium),41.73638004558818,-87.62750921902565
76117,Risk 2 (Medium),41.93347107979743,-87.71438889069681
76121,Risk 2 (Medium),41.92412328275852,-87.76339011363098
76128,Risk 2 (Medium),41.966665661219416,-87.68710365987612
76132,Risk 2 (Medium),41.68927882135494,-87.62115618968048
76137,Risk 2 (Medium),41.853952379774256,-87.62537587283745
76139,Risk 2 (Medium),41.93079379893498,-87.78583013223832
76148,Risk 2 (Medium),41.85521908321911,-87.66324077066272
76152,Risk 2 (Medium),41.96852656709918,-87.68739289703986
76157,Risk 2 (Medium),41.931483591781685,-87.74199187144146
76167,Risk 2 (Medium),41.72256835434265,-87.60463936266258
76172,Risk 2 (Medium),41.939404858528796,-87.68307714601951
76179,Risk 2 (Medium),41.94220819722685,-87.64461373305298
76181,Risk 2 (Medium),41.96549905070616,-87.65824706819338
76184,Risk 2 (Medium),41.97517181930089,-87.75208449854101
76190,Risk 2 (Medium),41.84560861006465,-87.69538780161595
76193,Risk 2 (Medium),41.721386649184396,-87.6578758445591
76197,Risk 2 (Medium),41.931637099154415,-87.74710184515898
76201,Risk 2 (Medium),41.9211783836129,-87.66357938528952
76202,Risk 2 (Medium),41.84409440644996,-87.72825710002664
76204,Risk 2 (Medium),41.88450900503379,-87.64793566139687
76205,Risk 2 (Medium),41.9498572587634,-87.66394689129923
76211,Risk 2 (Medium),41.885642587591036,-87.62693002456233
76212,Risk 2 (Medium),41.96847610331713,-87.71678967803517
76224,Risk 2 (Medium),41.69089671403103,-87.62158657272903
76231,Risk 2 (Medium),41.902479211319395,-87.73134481666702
76238,Risk 2 (Medium),41.883252799966726,-87.64764601387161
76243,Risk 2 (Medium),41.90201943180487,-87.69671000491572
76244,Risk 2 (Medium),41.85200736638126,-87.69586996792829
76247,Risk 2 (Medium),41.846534043206745,-87.64661506620588
76248,Risk 2 (Medium),41.887290706309884,-87.62469528319721
76250,Risk 2 (Medium),41.78281620342922,-87.68388599458231
76257,Risk 2 (Medium),41.736759925543325,-87.58884170140198
76258,Risk 2 (Medium),41.8492618732156,-87.63237037496253
76259,Risk 2 (Medium),41.886567370886944,-87.62438467059714
76261,Risk 2 (Medium),41.90281332978524,-87.69712881362463
76270,Risk 2 (Medium),42.008536400868735,-87.91442843927048
76278,Risk 2 (Medium),42.01916462497029,-87.66839728800085
76280,Risk 2 (Medium),41.93970516259879,-87.65065013413742
76282,Risk 2 (Medium),41.96334428277336,-87.65632107154394
76284,Risk 2 (Medium),41.997181776025826,-87.71623480380589
76293,Risk 2 (Medium),41.86651663190526,-87.71938879163899
76296,Risk 2 (Medium),41.92440474136262,-87.74217215830885
76298,Risk 2 (Medium),41.857853736096935,-87.66963564770475
76310,Risk 2 (Medium),41.939790186077865,-87.71266666310494
76312,Risk 2 (Medium),41.88460419998884,-87.62675948736667
76316,Risk 2 (Medium),41.965435189323436,-87.66117218838586
76328,Risk 2 (Medium),42.00072012407377,-87.66065603221865
76330,Risk 2 (Medium),41.96853157398936,-87.68684365389878
76339,Risk 2 (Medium),41.96975372057437,-87.68940343670431
76347,Risk 2 (Medium),41.94681991986288,-87.68840666206194
76348,Risk 2 (Medium),41.878902061837714,-87.71568319419139
76349,Risk 2 (Medium),41.887290706309884,-87.62469528319721
76352,Risk 2 (Medium),41.903496699339364,-87.66389435422717
76354,Risk 2 (Medium),41.89148296872894,-87.74659826352844
76357,Risk 2 (Medium),41.90452395740259,-87.66767409011774
76362,Risk 2 (Medium),41.95442501861228,-87.65132401707042
76363,Risk 2 (Medium),41.84547683765483,-87.6840650592531
76365,Risk 2 (Medium),41.84637296963218,-87.71377080825256
76370,Risk 2 (Medium),42.00072012407377,-87.66065603221865
76376,Risk 2 (Medium),41.933013247534795,-87.64522874446371
76390,Risk 2 (Medium),41.89163052434513,-87.7210307085377
76397,Risk 2 (Medium),41.84408464433586,-87.70517688607755
76401,Risk 2 (Medium),42.005560716387,-87.66607079581269
76403,Risk 2 (Medium),41.84862617323958,-87.69520841767134
76413,Risk 2 (Medium),41.96001995401928,-87.64690602761853
76414,Risk 2 (Medium),41.662457123672006,-87.55334334217423
