,Risk,Latitude,Longitude
114975,Risk 3 (Low),41.948404588730156,-87.68451732553093
114985,Risk 3 (Low),41.79419948541374,-87.63192548249235
115005,Risk 3 (Low),41.779092684690355,-87.68778842592323
115007,Risk 3 (Low),41.867951229414714,-87.64236163228834
115019,Risk 3 (Low),41.894789438599936,-87.75954728056242
115023,Risk 3 (Low),41.79402269355312,-87.67463755980063
115035,Risk 3 (Low),41.98830304550835,-87.66966748640182
115041,Risk 3 (Low),41.69984692838077,-87.64246730125315
115042,Risk 3 (Low),41.880803325267415,-87.72831805265798
115050,Risk 3 (Low),41.77393926189255,-87.64448887199883
115052,Risk 3 (Low),41.88090895475872,-87.73808517343443
115125,Risk 3 (Low),41.77197105034711,-87.67331612675659
115139,Risk 3 (Low),41.69991346998185,-87.62346150285656
115178,Risk 3 (Low),41.89647456293086,-87.63529344021494
115186,Risk 3 (Low),41.88090895475872,-87.73808517343443
115301,Risk 3 (Low),41.837306047375456,-87.6661330516157
115302,Risk 3 (Low),41.96605186030472,-87.67925600194582
115303,Risk 3 (Low),41.837306047375456,-87.6661330516157
115330,Risk 3 (Low),41.779128707652944,-87.68348988404968
115343,Risk 3 (Low),41.89960626307458,-87.66724267848335
115363,Risk 3 (Low),41.76588128581981,-87.72258715772858
115388,Risk 3 (Low),41.89561531354531,-87.70670532510552
115416,Risk 3 (Low),41.90190966343413,-87.77390476810488
115421,Risk 3 (Low),41.76864451708512,-87.66536127801659
115430,Risk 3 (Low),41.909404662965976,-87.75476387362707
115438,Risk 3 (Low),41.751698286578204,-87.5774377544925
115445,Risk 3 (Low),41.880803325267415,-87.72831805265798
115450,Risk 3 (Low),41.70710184154604,-87.63699439416929
115470,Risk 3 (Low),41.67080641359029,-87.62043825491396
115474,Risk 3 (Low),41.88090895475872,-87.73808517343443
115478,Risk 3 (Low),41.65675265668745,-87.59759858587498
115515,Risk 3 (Low),41.80881503929609,-87.64568295315186
115527,Risk 3 (Low),41.721984829866955,-87.61512849059977
115548,Risk 3 (Low),41.804286713154376,-87.7432173675557
115570,Risk 3 (Low),42.00973523068949,-87.67398423910822
115591,Risk 3 (Low),41.8080413329652,-87.68456051194876
115592,Risk 3 (Low),41.77197105034711,-87.67331612675659
115626,Risk 3 (Low),41.89647456293086,-87.63529344021494
115631,Risk 3 (Low),41.69231673199835,-87.63647678396478
115647,Risk 3 (Low),41.954079603421114,-87.69898005954991
115668,Risk 3 (Low),41.975837784764025,-87.71043082038747
115672,Risk 3 (Low),41.961578885184714,-87.67782832327654
115705,Risk 3 (Low),41.837306047375456,-87.6661330516157
115717,Risk 3 (Low),41.837306047375456,-87.6661330516157
115733,Risk 3 (Low),41.946541102282225,-87.7023194532625
115746,Risk 3 (Low),41.7069893824648,-87.62851158465477
115752,Risk 3 (Low),41.779128707652944,-87.68348988404968
115817,Risk 3 (Low),42.008536400868735,-87.91442843927048
115820,Risk 3 (Low),41.880803325267415,-87.72831805265798
115833,Risk 3 (Low),41.76864451708512,-87.66536127801659
115836,Risk 3 (Low),41.76866229598703,-87.66384165371461
115851,Risk 3 (Low),41.67080641359029,-87.62043825491396
115854,Risk 3 (Low),41.90366841772685,-87.65369936365694
115865,Risk 3 (Low),41.65675265668745,-87.59759858587498
115876,Risk 3 (Low),41.98425875358993,-87.66086971906103
115885,Risk 3 (Low),41.69234712576441,-87.65223233514453
115909,Risk 3 (Low),41.88743405025222,-87.68184949426895
115916,Risk 3 (Low),42.00973523068949,-87.67398423910822
115928,Risk 3 (Low),41.81148733376705,-87.66976098000471
115949,Risk 3 (Low),42.008536400868735,-87.91442843927048
115959,Risk 3 (Low),41.89960626307458,-87.66724267848335
115975,Risk 3 (Low),41.728336535289294,-87.55286023568617
116018,Risk 3 (Low),41.96605186030472,-87.67925600194582
116032,Risk 3 (Low),41.9979146446163,-87.67336470588423
116035,Risk 3 (Low),41.966290197119925,-87.67896763914112
116061,Risk 3 (Low),41.77912601423297,-87.68519833964321
116063,Risk 3 (Low),41.854627313423855,-87.63197604976958
116142,Risk 3 (Low),41.75824795059918,-87.61796718262127
116152,Risk 3 (Low),41.90942609367376,-87.78349818453661
116153,Risk 3 (Low),41.751698286578204,-87.5774377544925
116155,Risk 3 (Low),41.74387991306119,-87.60488313899566
116221,Risk 3 (Low),41.89539807153144,-87.71129479816473
116230,Risk 3 (Low),41.90366841772685,-87.65369936365694
116240,Risk 3 (Low),41.75824795059918,-87.61796718262127
116278,Risk 3 (Low),41.764339216775696,-87.5653706801239
116282,Risk 3 (Low),41.890389110395496,-87.70625304763891
116283,Risk 3 (Low),41.890389110395496,-87.70625304763891
116328,Risk 3 (Low),41.77544062472892,-87.60932094741847
116332,Risk 3 (Low),41.91752471982619,-87.69705468979755
116337,Risk 3 (Low),41.78034880066007,-87.6643888399963
116343,Risk 3 (Low),41.98830304550835,-87.66966748640182
116378,Risk 3 (Low),41.76471852659275,-87.6886592318142
116398,Risk 3 (Low),41.69247497477615,-87.64131341884207
116399,Risk 3 (Low),42.01906245800335,-87.69032652804539
116427,Risk 3 (Low),41.67614334793177,-87.64170612159367
116468,Risk 3 (Low),41.95393808439461,-87.6860992888743
116484,Risk 3 (Low),41.70681456300081,-87.64218022817927
116503,Risk 3 (Low),41.706836683546015,-87.64054777972231
116512,Risk 3 (Low),41.6919240926713,-87.64251437633585
116528,Risk 3 (Low),41.92459112698313,-87.70886434414017
116536,Risk 3 (Low),41.69234712576441,-87.65223233514453
116539,Risk 3 (Low),41.730116638529886,-87.60694294434614
116548,Risk 3 (Low),41.962542993844735,-87.68047934170733
116567,Risk 3 (Low),41.9952114602224,-87.66027799290869
116602,Risk 3 (Low),41.670252399927904,-87.62227195617474
116633,Risk 3 (Low),41.764339216775696,-87.5653706801239
116656,Risk 3 (Low),41.87814785854393,-87.62557273455765
116737,Risk 3 (Low),41.69652282258308,-87.64265579915698
116753,Risk 3 (Low),41.72836569540382,-87.55081266375264
116755,Risk 3 (Low),41.971664423201524,-87.70841722312343
116759,Risk 3 (Low),41.90968970705219,-87.65195482147213
116766,Risk 3 (Low),41.68250990843376,-87.62080340282496
116767,Risk 3 (Low),41.794053854592704,-87.63276036126142
116770,Risk 3 (Low),41.78765242854233,-87.74155974458178
116771,Risk 3 (Low),41.77544062472892,-87.60932094741847
116778,Risk 3 (Low),41.92459112698313,-87.70886434414017
116804,Risk 3 (Low),41.779849170802734,-87.63213748767912
116823,Risk 3 (Low),41.77336840854663,-87.57663855217714
116835,Risk 3 (Low),41.68642201355383,-87.62101639392574
116871,Risk 3 (Low),41.96913564243636,-87.65497012379275
116884,Risk 3 (Low),42.003175359269584,-87.77183707699314
116886,Risk 3 (Low),41.80143743400811,-87.66417024512751
116902,Risk 3 (Low),41.8801463617512,-87.74541259888285
116910,Risk 3 (Low),41.77990764184703,-87.63000058312862
116914,Risk 3 (Low),41.68642201355383,-87.62101639392574
116919,Risk 3 (Low),41.780102897969904,-87.62971886730391
116940,Risk 3 (Low),41.66401690706158,-87.64130033432204
116946,Risk 3 (Low),41.81148733376705,-87.66976098000471
116952,Risk 3 (Low),41.88324216268782,-87.64108792858264
116971,Risk 3 (Low),41.953913903217355,-87.68772890356796
116974,Risk 3 (Low),41.80841570618848,-87.67277103365208
116985,Risk 3 (Low),41.990299688691714,-87.7051332138915
116996,Risk 3 (Low),41.91017264385976,-87.69067799640871
117002,Risk 3 (Low),41.98264400519765,-87.70870371243366
117017,Risk 3 (Low),41.751192374353884,-87.60390404683592
117018,Risk 3 (Low),41.70699270909278,-87.62815394274185
117023,Risk 3 (Low),41.91018381958202,-87.68972702379837
117061,Risk 3 (Low),41.97946989035104,-87.69254424359619
117083,Risk 3 (Low),42.003089428660964,-87.67218277593504
117108,Risk 3 (Low),41.91807990878775,-87.70015887663055
117130,Risk 3 (Low),41.939836337629316,-87.65173777355251
117143,Risk 3 (Low),41.9952114602224,-87.66027799290869
117159,Risk 3 (Low),41.7798631678725,-87.64452787562321
117219,Risk 3 (Low),41.96523000255944,-87.70852087128556
117224,Risk 3 (Low),41.72836569540382,-87.55081266375264
117226,Risk 3 (Low),41.88309915782265,-87.63460036317278
117237,Risk 3 (Low),41.77251350046747,-87.64951823159271
117248,Risk 3 (Low),41.77910272825086,-87.70167688762466
117257,Risk 3 (Low),41.779849170802734,-87.63213748767912
117295,Risk 3 (Low),41.69652282258308,-87.64265579915698
117299,Risk 3 (Low),41.73626789254028,-87.58506396947733
117324,Risk 3 (Low),41.77248634409872,-87.63700051966639
117339,Risk 3 (Low),41.77336840854663,-87.57663855217714
117353,Risk 3 (Low),41.79510461857906,-87.58518919223353
117371,Risk 3 (Low),41.79438342285343,-87.7034374037796
117379,Risk 3 (Low),41.953913903217355,-87.68772890356796
117389,Risk 3 (Low),41.88199433820508,-87.6397586848809
117399,Risk 3 (Low),41.84832465538536,-87.67343415669363
117416,Risk 3 (Low),41.88324216268782,-87.64108792858264
117428,Risk 3 (Low),41.815972657635015,-87.65075188408869
117435,Risk 3 (Low),41.66401690706158,-87.64130033432204
117447,Risk 3 (Low),41.87983508374255,-87.73559647560991
117460,Risk 3 (Low),41.88743405025222,-87.68184949426895
117481,Risk 3 (Low),41.815972657635015,-87.65075188408869
117482,Risk 3 (Low),41.76471852659275,-87.6886592318142
117524,Risk 3 (Low),41.98264400519765,-87.70870371243366
117549,Risk 3 (Low),41.9483549695483,-87.64804173369309
117640,Risk 3 (Low),41.77910272825086,-87.70167688762466
117643,Risk 3 (Low),41.68241354466058,-87.61656877619501
117664,Risk 3 (Low),41.903259683991145,-87.67950513087908
117688,Risk 3 (Low),41.88743405025222,-87.68184949426895
117729,Risk 3 (Low),41.880128783026336,-87.6471646007692
117785,Risk 3 (Low),41.88743405025222,-87.68184949426895
117799,Risk 3 (Low),41.84093316358769,-87.70722417685923
117802,Risk 3 (Low),41.867951229414714,-87.64236163228834
117816,Risk 3 (Low),41.88043795820597,-87.7584487827656
117826,Risk 3 (Low),41.772809318114184,-87.62981978726347
117828,Risk 3 (Low),41.9483549695483,-87.64804173369309
117830,Risk 3 (Low),41.87983508374255,-87.73559647560991
117839,Risk 3 (Low),41.96837139665481,-87.70518248132868
117860,Risk 3 (Low),41.76898913441536,-87.62971417440761
117864,Risk 3 (Low),42.016208317222855,-87.67507931304917
117866,Risk 3 (Low),42.016208317222855,-87.67507931304917
117911,Risk 3 (Low),41.99567960063671,-87.6605864287611
117924,Risk 3 (Low),41.87854293163993,-87.63212057674588
117928,Risk 3 (Low),41.96915789659782,-87.65793578029242
117947,Risk 3 (Low),41.8843876187293,-87.62586884949191
117951,Risk 3 (Low),42.016208317222855,-87.67507931304917
117959,Risk 3 (Low),42.016208317222855,-87.67507931304917
117998,Risk 3 (Low),41.88743405025222,-87.68184949426895
117999,Risk 3 (Low),41.896814039217546,-87.62627782343786
118012,Risk 3 (Low),41.79510461857906,-87.58518919223353
118016,Risk 3 (Low),41.97581882891424,-87.68660703485132
118021,Risk 3 (Low),41.86888971111206,-87.63909892808796
118027,Risk 3 (Low),41.80143743400811,-87.66417024512751
118043,Risk 3 (Low),41.968104201780136,-87.70587151550545
118048,Risk 3 (Low),41.874537312208965,-87.72559690165208
118059,Risk 3 (Low),41.877735850180095,-87.6294327454369
118062,Risk 3 (Low),41.968359543198794,-87.72726653660831
118108,Risk 3 (Low),41.779564584872844,-87.64997483571392
118119,Risk 3 (Low),41.72178628789281,-87.62739191008811
118122,Risk 3 (Low),41.72178628789281,-87.62739191008811
118127,Risk 3 (Low),41.7796146657817,-87.66407748925906
118128,Risk 3 (Low),41.75010107633995,-87.67488520394886
118136,Risk 3 (Low),41.70720611616949,-87.62881500236826
118137,Risk 3 (Low),41.70724797476619,-87.62005636397815
118138,Risk 3 (Low),41.678010697061076,-87.62065458721393
118151,Risk 3 (Low),41.799931475430576,-87.72350128246535
118154,Risk 3 (Low),41.70721813900086,-87.62775155827896
118175,Risk 3 (Low),41.90616286567333,-87.67064602390984
118181,Risk 3 (Low),41.960958984917994,-87.71809859241249
118183,Risk 3 (Low),41.909741671332455,-87.74563748111133
118199,Risk 3 (Low),41.96166713685557,-87.64976056950601
118201,Risk 3 (Low),41.99785056510772,-87.67676943767763
118229,Risk 3 (Low),41.91052635223628,-87.66729841079487
118231,Risk 3 (Low),41.85132422344611,-87.73219217780218
118236,Risk 3 (Low),41.85132422344611,-87.73219217780218
118245,Risk 3 (Low),41.88743405025222,-87.68184949426895
118273,Risk 3 (Low),41.78230921732705,-87.73004617388256
118276,Risk 3 (Low),41.80589240645148,-87.74296170235328
118281,Risk 3 (Low),41.75818264439629,-87.63119556179363
118297,Risk 3 (Low),41.97335876939617,-87.65952342230077
118334,Risk 3 (Low),41.874537312208965,-87.72559690165208
118336,Risk 3 (Low),41.89911373188893,-87.72604879966399
118345,Risk 3 (Low),41.877735850180095,-87.6294327454369
118353,Risk 3 (Low),41.968104201780136,-87.70587151550545
118360,Risk 3 (Low),41.706091126209756,-87.70117395522206
118386,Risk 3 (Low),41.96837139665481,-87.70518248132868
118468,Risk 3 (Low),41.842458900036114,-87.7148872309226
118472,Risk 3 (Low),41.76594320082288,-87.57828654994046
118517,Risk 3 (Low),42.008536400868735,-87.91442843927048
118518,Risk 3 (Low),41.80143743400811,-87.66417024512751
118526,Risk 3 (Low),41.97581882891424,-87.68660703485132
118552,Risk 3 (Low),41.90616286567333,-87.67064602390984
118586,Risk 3 (Low),41.96835706823853,-87.72757835154994
118628,Risk 3 (Low),41.85132422344611,-87.73219217780218
118641,Risk 3 (Low),41.85132422344611,-87.73219217780218
118643,Risk 3 (Low),41.93928593299953,-87.7205702090301
118663,Risk 3 (Low),41.902468382006454,-87.7264432559915
118666,Risk 3 (Low),41.895543708081156,-87.69676464023073
118693,Risk 3 (Low),41.73597446294333,-87.60465840991951
118735,Risk 3 (Low),41.75143029426537,-87.61511273361538
118747,Risk 3 (Low),41.939625345266265,-87.68300721341271
118754,Risk 3 (Low),41.89913525470017,-87.62178526239309
118756,Risk 3 (Low),41.94092548330505,-87.65163329886789
118809,Risk 3 (Low),41.79422529103963,-87.62583601558326
118838,Risk 3 (Low),41.99016275752263,-87.65848314560957
118859,Risk 3 (Low),41.880211796450354,-87.75905986096278
118868,Risk 3 (Low),41.978291592499495,-87.65764127563682
118881,Risk 3 (Low),42.00813253430732,-87.69000122505693
118887,Risk 3 (Low),41.89603920994652,-87.6759804460472
118914,Risk 3 (Low),41.864719537365524,-87.66648084397798
118919,Risk 3 (Low),41.96102652561947,-87.71244141118191
118945,Risk 3 (Low),41.70721813900086,-87.62775155827896
118959,Risk 3 (Low),41.750448908544776,-87.66462378303717
118962,Risk 3 (Low),41.751192374353884,-87.60390404683592
118963,Risk 3 (Low),41.89911373188893,-87.72604879966399
118968,Risk 3 (Low),41.937830485479466,-87.68079110977905
118974,Risk 3 (Low),41.75165317044228,-87.58099095623987
118991,Risk 3 (Low),41.842458900036114,-87.7148872309226
118999,Risk 3 (Low),41.76594320082288,-87.57828654994046
119003,Risk 3 (Low),41.96835706823853,-87.72757835154994
119010,Risk 3 (Low),42.01165518184236,-87.69008786406833
119038,Risk 3 (Low),41.96751338644638,-87.76060683469191
119076,Risk 3 (Low),41.91120047035477,-87.63456506146727
119106,Risk 3 (Low),41.73597446294333,-87.60465840991951
119111,Risk 3 (Low),41.909404662965976,-87.75476387362707
119113,Risk 3 (Low),41.84072734145408,-87.70844206468855
119132,Risk 3 (Low),41.75143029426537,-87.61511273361538
119145,Risk 3 (Low),41.902468382006454,-87.7264432559915
119147,Risk 3 (Low),41.99755215122281,-87.70629807935669
119152,Risk 3 (Low),41.96567624582396,-87.708536119944
119173,Risk 3 (Low),41.76561881775355,-87.61540724803734
119177,Risk 3 (Low),41.952731561615614,-87.78669844262815
119217,Risk 3 (Low),41.94092548330505,-87.65163329886789
119218,Risk 3 (Low),41.85911973673047,-87.71018922446258
119249,Risk 3 (Low),41.77304782188627,-87.60591305287159
119269,Risk 3 (Low),41.939625345266265,-87.68300721341271
119275,Risk 3 (Low),41.722003125289,-87.61408563629568
119293,Risk 3 (Low),41.876622404666854,-87.74528678507124
119300,Risk 3 (Low),41.87676065488835,-87.74529166638807
119309,Risk 3 (Low),41.87144419630491,-87.62607513030089
119310,Risk 3 (Low),41.78657793776631,-87.68987967619805
119333,Risk 3 (Low),41.866396434260615,-87.71595034486803
119347,Risk 3 (Low),41.79893753637153,-87.68351638236892
119366,Risk 3 (Low),41.737973780282466,-87.6435254107888
119394,Risk 3 (Low),41.978291592499495,-87.65764127563682
119404,Risk 3 (Low),41.96913564243636,-87.65497012379275
119408,Risk 3 (Low),41.866396434260615,-87.71595034486803
119425,Risk 3 (Low),41.6852846288262,-87.61606883053517
119434,Risk 3 (Low),41.816487679399096,-87.61911025084135
119437,Risk 3 (Low),41.96751338644638,-87.76060683469191
119442,Risk 3 (Low),41.84467072147078,-87.65496222414579
119449,Risk 3 (Low),41.97634621482352,-87.69879442304911
119451,Risk 3 (Low),41.86560087645664,-87.77192020265194
119500,Risk 3 (Low),41.76561881775355,-87.61540724803734
119520,Risk 3 (Low),42.008536400868735,-87.91442843927048
119541,Risk 3 (Low),41.872391868196814,-87.62739612224281
119599,Risk 3 (Low),41.78657793776631,-87.68987967619805
119626,Risk 3 (Low),41.816487679399096,-87.61911025084135
119640,Risk 3 (Low),41.925234528765046,-87.66923254442136
119646,Risk 3 (Low),41.91752471982619,-87.69705468979755
119651,Risk 3 (Low),41.91752471982619,-87.69705468979755
119653,Risk 3 (Low),41.866396434260615,-87.71595034486803
119668,Risk 3 (Low),41.751661432597274,-87.6050688758362
119674,Risk 3 (Low),41.802130542925866,-87.62138507912012
119684,Risk 3 (Low),41.896231064727615,-87.6642203426734
119690,Risk 3 (Low),41.85013407429071,-87.67191455885917
119715,Risk 3 (Low),41.79893753637153,-87.68351638236892
119717,Risk 3 (Low),41.92377233146913,-87.7722835904723
119729,Risk 3 (Low),41.722003125289,-87.61408563629568
119758,Risk 3 (Low),41.83811710808821,-87.64924776974449
119769,Risk 3 (Low),41.823524885497704,-87.64909490773363
119828,Risk 3 (Low),41.87676065488835,-87.74529166638807
119878,Risk 3 (Low),41.890997639127114,-87.6547725026918
119885,Risk 3 (Low),41.93886570309361,-87.72325921471952
119892,Risk 3 (Low),41.751855602467025,-87.54825033733894
119902,Risk 3 (Low),41.91787071556206,-87.67748061515776
119907,Risk 3 (Low),41.84832465538536,-87.67343415669363
119913,Risk 3 (Low),41.896231064727615,-87.6642203426734
119915,Risk 3 (Low),41.86560087645664,-87.77192020265194
119927,Risk 3 (Low),41.82393055345693,-87.6179108942652
119963,Risk 3 (Low),41.85397172847855,-87.63433457015086
119969,Risk 3 (Low),41.95704029951324,-87.65476289220128
119970,Risk 3 (Low),41.95704029951324,-87.65476289220128
119973,Risk 3 (Low),41.95704029951324,-87.65476289220128
119975,Risk 3 (Low),41.956117104155396,-87.67996561643453
119983,Risk 3 (Low),41.913587790048204,-87.6822028354253
119985,Risk 3 (Low),41.88743405025222,-87.68184949426895
119988,Risk 3 (Low),41.708077429042284,-87.55980687133223
119994,Risk 3 (Low),41.99755215122281,-87.70629807935669
120014,Risk 3 (Low),41.83811710808821,-87.64924776974449
120018,Risk 3 (Low),41.85045102427,-87.65879785567869
120034,Risk 3 (Low),41.816487679399096,-87.61911025084135
120042,Risk 3 (Low),41.97738953666194,-87.66852279752683
120054,Risk 3 (Low),41.80789596041792,-87.73027570952607
120069,Risk 3 (Low),41.88541979696128,-87.6554023447292
120071,Risk 3 (Low),41.896231064727615,-87.6642203426734
120074,Risk 3 (Low),41.802130542925866,-87.62138507912012
120083,Risk 3 (Low),41.887999887348535,-87.62256513255957
120128,Risk 3 (Low),41.968273757691634,-87.71503900705481
120145,Risk 3 (Low),41.931370639732926,-87.71141818329198
120166,Risk 3 (Low),41.83703373753447,-87.72197260949982
120168,Risk 3 (Low),41.83703373753447,-87.72197260949982
120174,Risk 3 (Low),41.895543708081156,-87.69676464023073
120179,Risk 3 (Low),41.931781642116775,-87.71863201286443
120190,Risk 3 (Low),41.7352661860125,-87.70408028487041
120191,Risk 3 (Low),41.78230921732705,-87.73004617388256
120196,Risk 3 (Low),42.01197715588615,-87.70867163416554
120236,Risk 3 (Low),41.85045102427,-87.65879785567869
120238,Risk 3 (Low),41.864248796634286,-87.62393362748476
120257,Risk 3 (Low),41.902633755646896,-87.71793123894889
120271,Risk 3 (Low),41.890997639127114,-87.6547725026918
120275,Risk 3 (Low),41.70637118320408,-87.64296345555924
120277,Risk 3 (Low),41.86631468848449,-87.7227985037213
120303,Risk 3 (Low),41.87842317327235,-87.7551414485292
120306,Risk 3 (Low),41.823524885497704,-87.64909490773363
120307,Risk 3 (Low),41.90565114341531,-87.63018375722895
120313,Risk 3 (Low),41.69231673199835,-87.63647678396478
120316,Risk 3 (Low),41.88447187884652,-87.65009626692337
120327,Risk 3 (Low),41.96846963885986,-87.71741000848938
120346,Risk 3 (Low),41.78658450284078,-87.68951359622116
120408,Risk 3 (Low),41.77304782188627,-87.60591305287159
120428,Risk 3 (Low),41.799433495616825,-87.58915720708104
120441,Risk 3 (Low),41.993314611536434,-87.66022201286383
120463,Risk 3 (Low),41.75911903132336,-87.56464370432634
120515,Risk 3 (Low),41.751855602467025,-87.54825033733894
120531,Risk 3 (Low),41.961239670648325,-87.71307661799541
120536,Risk 3 (Low),41.730593381254266,-87.66305762988213
120548,Risk 3 (Low),41.84446925287102,-87.7019302144728
120550,Risk 3 (Low),41.7515925144502,-87.55304010527122
120554,Risk 3 (Low),41.86923620697448,-87.74589271238392
120560,Risk 3 (Low),41.7515925144502,-87.55304010527122
120563,Risk 3 (Low),41.751412847208826,-87.60382478318216
120582,Risk 3 (Low),41.895617544812936,-87.71130343963043
120597,Risk 3 (Low),41.823524885497704,-87.64909490773363
120617,Risk 3 (Low),41.750189342293375,-87.67298583977205
120619,Risk 3 (Low),41.758939922801,-87.56164541788654
120644,Risk 3 (Low),41.78234075376921,-87.66443621002777
120652,Risk 3 (Low),41.7352661860125,-87.70408028487041
120656,Risk 3 (Low),41.751661432597274,-87.6050688758362
120661,Risk 3 (Low),41.707192227037865,-87.61450046506485
120671,Risk 3 (Low),41.89473981572048,-87.76562673682145
120688,Risk 3 (Low),41.91787071556206,-87.67748061515776
120692,Risk 3 (Low),41.7515925144502,-87.55304010527122
120693,Risk 3 (Low),41.91758857767914,-87.6983627585244
120700,Risk 3 (Low),41.96846963885986,-87.71741000848938
120708,Risk 3 (Low),42.01197715588615,-87.70867163416554
120709,Risk 3 (Low),41.7515925144502,-87.55304010527122
120720,Risk 3 (Low),41.895617544812936,-87.71130343963043
120733,Risk 3 (Low),41.798703799236996,-87.7433539369714
120736,Risk 3 (Low),41.750448908544776,-87.66462378303717
120755,Risk 3 (Low),41.8521511994872,-87.67007460194681
120787,Risk 3 (Low),41.910230009267174,-87.6858503668328
120798,Risk 3 (Low),41.78658450284078,-87.68951359622116
120813,Risk 3 (Low),41.69247497477615,-87.64131341884207
120826,Risk 3 (Low),41.92488366892586,-87.70104870385481
120849,Risk 3 (Low),41.91120047035477,-87.63456506146727
120886,Risk 3 (Low),41.95704029951324,-87.65476289220128
120897,Risk 3 (Low),41.77304782188627,-87.60591305287159
120917,Risk 3 (Low),41.769649814615825,-87.58638311014455
120918,Risk 3 (Low),41.730593381254266,-87.66305762988213
120919,Risk 3 (Low),41.765004259431706,-87.66365411321728
120922,Risk 3 (Low),41.764936885502905,-87.62832185391876
120934,Risk 3 (Low),41.75911903132336,-87.56464370432634
120935,Risk 3 (Low),41.751412847208826,-87.60382478318216
120939,Risk 3 (Low),41.87842317327235,-87.7551414485292
120940,Risk 3 (Low),41.86631468848449,-87.7227985037213
120943,Risk 3 (Low),41.76845301348481,-87.68245960488858
120948,Risk 3 (Low),41.902633755646896,-87.71793123894889
120952,Risk 3 (Low),41.750189342293375,-87.67298583977205
120962,Risk 3 (Low),41.78234075376921,-87.66443621002777
120969,Risk 3 (Low),41.91055142102059,-87.67979335805668
120982,Risk 3 (Low),41.746120428164595,-87.5852610284512
120990,Risk 3 (Low),41.798703799236996,-87.7433539369714
120993,Risk 3 (Low),41.707192227037865,-87.61450046506485
120995,Risk 3 (Low),41.74423097335717,-87.70238568511644
121004,Risk 3 (Low),41.799433495616825,-87.58915720708104
121006,Risk 3 (Low),41.76638358992873,-87.57277927543575
121015,Risk 3 (Low),41.894735093619964,-87.76597090435459
121022,Risk 3 (Low),41.85911973673047,-87.71018922446258
121027,Risk 3 (Low),41.864248796634286,-87.62393362748476
121041,Risk 3 (Low),41.86400154354981,-87.6242257291397
121051,Risk 3 (Low),41.874537312208965,-87.72559690165208
121068,Risk 3 (Low),41.793348847186245,-87.66471435555387
121098,Risk 3 (Low),41.86923620697448,-87.74589271238392
121103,Risk 3 (Low),41.86923620697448,-87.74589271238392
121108,Risk 3 (Low),41.88743405025222,-87.68184949426895
121109,Risk 3 (Low),41.78086513930424,-87.79984975136621
121153,Risk 3 (Low),41.91120047035477,-87.63456506146727
121155,Risk 3 (Low),41.76638358992873,-87.57277927543575
121169,Risk 3 (Low),41.765109431911114,-87.64455695176326
121182,Risk 3 (Low),41.88743405025222,-87.68184949426895
121215,Risk 3 (Low),41.765004259431706,-87.66365411321728
121216,Risk 3 (Low),41.97575999603982,-87.69249405858201
121230,Risk 3 (Low),41.746120428164595,-87.5852610284512
121234,Risk 3 (Low),41.74992222009702,-87.68339930418693
121249,Risk 3 (Low),41.981647405508006,-87.6601621016633
121271,Risk 3 (Low),41.881899523318246,-87.62450700789667
121287,Risk 3 (Low),41.76638358992873,-87.57277927543575
121300,Risk 3 (Low),41.931781642116775,-87.71863201286443
121339,Risk 3 (Low),41.881899523318246,-87.62450700789667
121365,Risk 3 (Low),41.93905859510254,-87.73803624527832
121376,Risk 3 (Low),41.88049014080993,-87.75443273133736
121395,Risk 3 (Low),41.769649814615825,-87.58638311014455
121460,Risk 3 (Low),41.86923620697448,-87.74589271238392
121483,Risk 3 (Low),41.73524227693795,-87.7408440168183
121524,Risk 3 (Low),41.90362515226229,-87.6288208959807
121554,Risk 3 (Low),41.799433495616825,-87.58915720708104
121565,Risk 3 (Low),41.799433495616825,-87.58915720708104
121591,Risk 3 (Low),41.88199519763546,-87.62764724522981
121594,Risk 3 (Low),41.97575999603982,-87.69249405858201
121605,Risk 3 (Low),41.88199519763546,-87.62764724522981
121631,Risk 3 (Low),41.78086513930424,-87.79984975136621
121635,Risk 3 (Low),41.750448908544776,-87.66462378303717
121639,Risk 3 (Low),41.84649044688632,-87.62828959088723
121662,Risk 3 (Low),41.69973248802526,-87.62575610516434
121676,Risk 3 (Low),41.874537312208965,-87.72559690165208
121682,Risk 3 (Low),41.83461378379031,-87.67052942941064
121688,Risk 3 (Low),41.895406574694015,-87.71035368063953
121697,Risk 3 (Low),41.895617544812936,-87.71130343963043
121701,Risk 3 (Low),41.76730003347765,-87.65432068477949
121721,Risk 3 (Low),41.80134164821062,-87.6746606618264
121725,Risk 3 (Low),41.73603017519755,-87.62909450857559
121726,Risk 3 (Low),41.73603017519755,-87.62909450857559
121739,Risk 3 (Low),41.7783476790774,-87.73990608038208
121759,Risk 3 (Low),41.93878145947897,-87.6877552147653
121761,Risk 3 (Low),41.76730003347765,-87.65432068477949
121779,Risk 3 (Low),42.01270437063092,-87.67450071917105
121790,Risk 3 (Low),41.895406574694015,-87.71035368063953
121797,Risk 3 (Low),41.88743405025222,-87.68184949426895
121815,Risk 3 (Low),41.73524227693795,-87.7408440168183
121821,Risk 3 (Low),41.95351429360543,-87.68859943803591
121830,Risk 3 (Low),41.90320537596804,-87.66937146541115
121831,Risk 3 (Low),41.859045025724136,-87.71861704040579
121855,Risk 3 (Low),41.74091106536457,-87.74092285938535
